600	0
600.5	0
601	0
601.5	0
602	0
602.5	0
603	0
603.5	0
604	0
604.5	0
605	0
605.5	0
606	0
606.5	0
607	0
607.5	0
608	0
608.5	0
609	0
609.5	0
610	0
610.5	0
611	0
611.5	0
612	1.08E-4
612.5	1.63E-4
613	1.39E-4
613.5	1.33E-4
614	1.26E-4
614.5	1.35E-4
615	1.36E-4
615.5	1.6E-4
616	2.47E-4
616.5	1.39E-4
617	8.3E-5
617.5	1.07E-4
618	1.27E-4
618.5	9E-5
619	1.53E-4
619.5	1.29E-4
620	9.6E-5
620.5	1.56E-4
621	1.31E-4
621.5	1.34E-4
622	1.3E-4
622.5	1.5E-4
623	1.19E-4
623.5	9.8E-5
624	9.8E-5
624.5	1.58E-4
625	1.57E-4
625.5	9.7E-5
626	1.22E-4
626.5	1.22E-4
627	9.8E-5
627.5	1.08E-4
628	1.31E-4
628.5	8.3E-5
629	2.07E-4
629.5	2.89E-4
630	2.09E-4
630.5	2.34E-4
631	1.95E-4
631.5	2.29E-4
632	2.58E-4
632.5	2.92E-4
633	2.86E-4
633.5	3.15E-4
634	3.31E-4
634.5	3.05E-4
635	3.76E-4
635.5	3.58E-4
636	4.09E-4
636.5	4E-4
637	4.58E-4
637.5	5.28E-4
638	5.28E-4
638.5	4.79E-4
639	4.74E-4
639.5	5.94E-4
640	5.7E-4
640.5	5.89E-4
641	6.39E-4
641.5	5.87E-4
642	5.85E-4
642.5	5.26E-4
643	7.37E-4
643.5	8.54E-4
644	9.75E-4
644.5	9.11E-4
645	8.35E-4
645.5	7.23E-4
646	7.75E-4
646.5	8.3E-4
647	9.97E-4
647.5	0.001051
648	0.001152
648.5	0.001085
649	0.001129
649.5	0.001225
650	0.001385
650.5	0.001509
651	0.001599
651.5	0.001588
652	0.001671
652.5	0.001981
653	0.002145
653.5	0.002305
654	0.002388
654.5	0.002576
655	0.002757
655.5	0.003243
656	0.003548
656.5	0.003848
657	0.004171
657.5	0.0049
658	0.005508
658.5	0.006249
659	0.006988
659.5	0.007981
660	0.008853
660.5	0.010173
661	0.011618
661.5	0.013417
662	0.015173
662.5	0.017592
663	0.020291
663.5	0.023778
664	0.027133
664.5	0.031971
665	0.037496
665.5	0.044972
666	0.05235
666.5	0.063088
667	0.073757
667.5	0.089581
668	0.105261
668.5	0.128045
669	0.150013
669.5	0.180773
670	0.212262
670.5	0.252924
671	0.294731
671.5	0.344134
672	0.396321
672.5	0.452677
673	0.511534
673.5	0.568785
674	0.630385
674.5	0.685174
675	0.741138
675.5	0.786472
676	0.833253
676.5	0.865877
677	0.898129
677.5	0.918937
678	0.936701
678.5	0.949381
679	0.958283
679.5	0.964633
680	0.968441
680.5	0.972159
681	0.973796
681.5	0.975605
682	0.976911
682.5	0.978689
683	0.980086
683.5	0.982186
684	0.98303
684.5	0.984296
685	0.986305
685.5	0.988827
686	0.991208
686.5	0.993168
687	0.994353
687.5	0.996212
688	0.998885
688.5	1
689	0.998111
689.5	0.994896
690	0.988104
690.5	0.978217
691	0.96191
691.5	0.944538
692	0.919631
692.5	0.88143
693	0.841843
693.5	0.790541
694	0.739571
694.5	0.678422
695	0.621815
695.5	0.553734
696	0.495579
696.5	0.431969
697	0.377833
697.5	0.323427
698	0.277761
698.5	0.234768
699	0.199612
699.5	0.167089
700	0.141707
700.5	0.118786
701	0.10051
701.5	0.084519
702	0.071818
702.5	0.060843
703	0.052231
703.5	0.044489
704	0.038293
704.5	0.033064
705	0.028786
705.5	0.024722
706	0.021678
706.5	0.018769
707	0.01648
707.5	0.014711
708	0.012958
708.5	0.011209
709	0.010322
709.5	0.00904
710	0.00816
710.5	0.007152
711	0.006202
711.5	0.005599
712	0.005105
712.5	0.00446
713	0.004086
713.5	0.003685
714	0.003363
714.5	0.002951
715	0.002761
715.5	0.002439
716	0.002244
716.5	0.001955
717	0.001892
717.5	0.001719
718	0.001496
718.5	0.001351
719	0.001344
719.5	0.00118
720	0.00107
720.5	9.46E-4
721	9.23E-4
721.5	9.26E-4
722	7.95E-4
722.5	8.89E-4
723	8.72E-4
723.5	7.83E-4
724	6.71E-4
724.5	5.9E-4
725	4.86E-4
725.5	4.48E-4
726	5.02E-4
726.5	5.54E-4
727	5.16E-4
727.5	4.44E-4
728	4.51E-4
728.5	4.94E-4
729	4.95E-4
729.5	5.01E-4
730	5.1E-4
730.5	4.05E-4
731	4.81E-4
731.5	3.99E-4
732	3.92E-4
732.5	3.68E-4
733	3.3E-4
733.5	3.9E-4
734	3.7E-4
734.5	4.2E-4
735	3.39E-4
735.5	3.38E-4
736	2.98E-4
736.5	3E-4
737	3.68E-4
737.5	3.71E-4
738	4.34E-4
738.5	3.72E-4
739	3.43E-4
739.5	4.07E-4
740	3.54E-4
740.5	3.32E-4
741	3.97E-4
741.5	4.3E-4
742	3.54E-4
742.5	3.46E-4
743	3.29E-4
743.5	3.22E-4
744	3.39E-4
744.5	3.03E-4
745	3.69E-4
745.5	3.92E-4
746	3.36E-4
746.5	3.25E-4
747	3.86E-4
747.5	4.15E-4
748	4.06E-4
748.5	2.7E-4
749	2.58E-4
749.5	3.28E-4
750	3.28E-4
850	0.001206
850.5	0.001195
851	0.00135
851.5	0.001616
852	0.001765
852.5	0.001929
853	0.002065
853.5	0.002164
854	0.00232
854.5	0.002322
855	0.002395
855.5	0.002623
856	0.00275
856.5	0.002781
857	0.002903
857.5	0.002917
858	0.002986
858.5	0.003143
859	0.003146
859.5	0.003189
860	0.003256
860.5	0.003174
861	0.003288
861.5	0.003218
862	0.003223
862.5	0.00307
863	0.003016
863.5	0.003115
864	0.00313
864.5	0.002902
865	0.002838
865.5	0.002896
866	0.002849
866.5	0.002807
867	0.00289
867.5	0.002922
868	0.002968
868.5	0.002772
869	0.002887
869.5	0.003045
870	0.003126
870.5	0.003021
871	0.003031
871.5	0.003053
872	0.003041
872.5	0.002808
873	0.00277
873.5	0.002739
874	0.002986
874.5	0.003068
875	0.003036
875.5	0.002961
876	0.002946
876.5	0.003055
877	0.003164
877.5	0.00325
878	0.00318
878.5	0.003116
879	0.003151
879.5	0.003184
880	0.003183
880.5	0.003251
881	0.003343
881.5	0.003151
882	0.003275
882.5	0.003342
883	0.003355
883.5	0.003266
884	0.003166
884.5	0.003156
885	0.003203
885.5	0.003298
886	0.003442
886.5	0.003337
887	0.003116
887.5	0.003052
888	0.003202
888.5	0.003137
889	0.003126
889.5	0.003304
890	0.003442
890.5	0.003363
891	0.00313
891.5	0.003221
892	0.003348
892.5	0.003357
893	0.003436
893.5	0.003373
894	0.003391
894.5	0.003229
895	0.003171
895.5	0.003087
896	0.003117
896.5	0.003104
897	0.003149
897.5	0.002801
898	0.002941
898.5	0.00295
899	0.002992
899.5	0.002832
900	0.002897
900.5	0.002992
901	0.003147
901.5	0.002967
902	0.002995
902.5	0.003022
903	0.002883
903.5	0.002808
904	0.002684
904.5	0.002681
905	0.002768
905.5	0.002726
906	0.00281
906.5	0.0028
907	0.002756
907.5	0.002652
908	0.002524
908.5	0.0028
909	0.002738
909.5	0.002643
910	0.002505
910.5	0.002507
911	0.002543
911.5	0.002578
912	0.0026
912.5	0.002621
913	0.002597
913.5	0.002641
914	0.002566
914.5	0.002671
915	0.002522
915.5	0.002436
916	0.002558
916.5	0.002489
917	0.002376
917.5	0.002218
918	0.002301
918.5	0.002428
919	0.002385
919.5	0.002213
920	0.002243
920.5	0.00209
921	0.002132
921.5	0.001955
922	0.001992
922.5	0.002024
923	0.00209
923.5	0.002057
924	0.002047
924.5	0.002268
925	0.002217
925.5	0.002233
926	0.002076
926.5	0.002086
927	0.002092
927.5	0.001862
928	0.001844
928.5	0.001838
929	0.001918
929.5	0.001911
930	0.001898
930.5	0.001799
931	0.001809
931.5	0.001698
932	0.001636
932.5	0.001708
933	0.001759
933.5	0.001783
934	0.001685
934.5	0.001781
935	0.001627
935.5	0.001633
936	0.001469
936.5	0.001511
937	0.001626
937.5	0.001642
938	0.001525
938.5	0.00142
939	0.001385
939.5	0.001556
940	0.001559
940.5	0.001523
941	0.00145
941.5	0.001359
942	0.001467
942.5	0.001511
943	0.001409
943.5	0.001451
944	0.001683
944.5	0.001721
945	0.001787
945.5	0.001861
946	0.001653
946.5	0.00158
947	0.001675
947.5	0.001653
948	0.001576
948.5	0.00177
949	0.00184
949.5	0.001707
950	0.001579
950.5	0
