3.25 	0.33 	0.42 
3.26 	0.32 	0.32 
3.27 	0.43 	0.48 
3.28 	0.63 	0.57 
3.29 	0.70 	0.81 
3.30 	0.82 	0.86 
3.31 	1.05 	1.03 
3.32 	1.44 	1.43 
3.33 	1.55 	1.91 
3.34 	2.16 	2.02 
3.35 	2.65 	2.78 
3.36 	3.17 	3.77 
3.37 	4.11 	4.44 
3.38 	5.00 	5.93 
3.39 	6.81 	7.44 
3.40 	8.71 	9.73 
3.41 	11.32 	13.65 
3.42 	15.43 	16.24 
3.43 	18.89 	22.34 
3.44 	26.03 	28.99 
3.45 	33.93 	36.85 
3.46 	41.35 	47.26 
3.47 	51.82 	52.92 
3.48 	57.35 	62.88 
3.49 	64.88 	66.95 
3.50 	69.45 	70.72 
3.51 	70.60 	73.53 
3.52 	75.64 	75.96 
3.53 	78.35 	80.18 
3.54 	80.76 	81.93 
3.55 	82.32 	83.57 
3.56 	83.66 	84.26 
3.57 	84.11 	85.47 
3.58 	85.54 	86.44 
3.59 	86.86 	87.64 
3.60 	87.87 	88.99 
3.61 	89.14 	89.11 
3.62 	89.00 	90.69 
3.63 	90.43 	90.59 
3.64 	90.89 	91.28 
3.65 	90.13 	92.72 
3.66 	91.88 	91.45 
3.67 	91.54 	92.81 
3.68 	91.38 	93.92 
3.69 	93.41 	92.68 
3.70 	92.98 	94.92 
3.71 	93.77 	95.71 
3.72 	95.84 	94.48 
3.73 	95.06 	96.68 
3.74 	96.02 	96.89 
3.75 	97.10 	96.75 
3.76 	97.09 	97.77 
3.77 	97.64 	97.78 
3.78 	97.50 	98.26 
3.79 	97.60 	97.75 
3.80 	97.62 	97.56 
3.81 	96.39 	98.81 
3.82 	96.81 	97.51 
3.83 	97.33 	96.67 
3.84 	95.44 	98.76 
3.85 	96.48 	97.88 
3.86 	97.90 	97.28 
3.87 	97.50 	99.61 
3.88 	98.77 	100.00 
3.89 	100.00 	99.57 
3.90 	99.61 	99.11 
3.91 	96.47 	98.50 
3.92 	90.31 	94.91 
3.93 	83.59 	84.37 
3.94 	72.19 	74.11 
3.95 	56.31 	64.08 
3.96 	45.15 	49.00 
3.97 	35.66 	36.52 
3.98 	25.32 	29.13 
3.99 	18.56 	21.67 
4.00 	14.81 	15.07 
4.01 	11.00 	11.88 
4.02 	8.04 	9.55 
4.03 	6.44 	7.05 
4.04 	5.14 	5.30 
4.05 	3.93 	4.39 
4.06 	3.22 	3.39 
4.07 	2.77 	2.57 
4.08 	2.18 	2.44 
4.09 	1.58 	2.13 
4.10 	1.37 	1.45 
4.11 	1.31 	1.13 
4.12 	1.11 	1.07 
4.13 	0.84 	0.97 
4.14 	0.64 	0.82 
4.15 	0.69 	0.70 
4.16 	0.68 	0.63 
4.17 	0.57 	0.60 
4.18 	0.53 	0.33 
4.19 	0.49 	0.24 
4.20 	0.42 	0.51 
4.21 	0.40 	0.81 
4.22 	0.62 	0.53 
4.23 	0.84 	0.00 
4.24 	0.55 	0.00 
4.25 	0.36 	0.00 
