5.7	0.2	0.22
5.71	0.22	0.24
5.72	0.27	0.24
5.73	0.3	0.29
5.74	0.33	0.35
5.75	0.35	0.4
5.76	0.39	0.44
5.77	0.47	0.52
5.78	0.57	0.63
5.79	0.65	0.73
5.8	0.7	0.76
5.81	0.72	0.77
5.82	0.79	0.85
5.83	0.92	0.98
5.84	1.08	1.14
5.85	1.15	1.19
5.86	1.2	1.24
5.87	1.23	1.3
5.88	1.27	1.36
5.89	1.46	1.49
5.9	1.64	1.62
5.91	1.75	1.76
5.92	1.78	1.9
5.93	1.85	1.97
5.94	2.03	2.1
5.95	2.21	2.24
5.96	2.29	2.34
5.97	2.4	2.53
5.98	2.67	2.78
5.99	3.03	3.07
6	3.34	3.31
6.01	3.54	3.45
6.02	3.77	3.67
6.03	4.06	4.01
6.04	4.35	4.31
6.05	4.7	4.61
6.06	5.11	4.95
6.07	5.56	5.46
6.08	5.99	6.12
6.09	6.52	6.8
6.1	7.21	7.48
6.11	8.13	8.27
6.12	8.95	9.09
6.13	9.67	9.95
6.14	10.3	10.79
6.15	11.34	11.87
6.16	12.7	13.15
6.17	14.52	14.72
6.18	16	16.03
6.19	17.41	17.38
6.2	19.07	19.2
6.21	21.74	21.91
6.22	24.96	25
6.23	28.64	28.21
6.24	31.27	30.64
6.25	33.75	33.18
6.26	36.85	36.9
6.27	41.85	42.1
6.28	47.45	47.56
6.29	52.69	51.98
6.3	55.65	54.59
6.31	57.81	56.83
6.32	60.89	61.07
6.33	65.24	65.9
6.34	70.26	70.85
6.35	74.52	73.62
6.36	76.88	75.28
6.37	77.43	75.85
6.38	79.11	79.55
6.39	81.45	83.27
6.4	84.75	86.93
6.41	86.15	87.1
6.42	87.02	86.81
6.43	87.39	87.28
6.44	88.29	89.39
6.45	89.58	92.38
6.46	91.87	94.57
6.47	92.33	94.37
6.48	90.34	90.99
6.49	87.62	88.25
6.5	85.9	86.95
6.51	88.41	90.49
6.52	91.66	93.88
6.53	95.45	97.12
6.54	95.95	96.66
6.55	95.37	95.39
6.56	92.73	92.9
6.57	91.66	92.06
6.58	91.56	92.24
6.59	93.35	93.34
6.6	94.56	93.96
6.61	94.33	93.46
6.62	93.4	92.71
6.63	91.81	91.61
6.64	93.19	93.12
6.65	94.76	94.65
6.66	96.74	96.11
