9.80	0.34	0.05
9.81	0.30	0.10
9.82	0.28	0.16
9.83	0.30	0.21
9.84	0.33	0.26
9.85	0.33	0.27
9.86	0.33	0.28
9.87	0.35	0.33
9.88	0.36	0.39
9.89	0.39	0.46
9.90	0.42	0.51
9.91	0.45	0.52
9.92	0.49	0.55
9.93	0.55	0.59
9.94	0.61	0.65
9.95	0.68	0.74
9.96	0.73	0.82
9.97	0.77	0.91
9.98	0.85	0.98
9.99	0.95	1.04
10.00	1.11	1.04
10.01	1.28	1.03
10.02	1.46	1.03
10.03	1.63	1.04
10.04	1.85	1.26
10.05	2.08	1.49
10.06	2.43	1.91
10.07	2.79	2.33
10.08	3.23	2.72
10.09	3.68	3.11
10.10	4.18	3.47
10.11	4.70	3.87
10.12	5.35	4.43
10.13	6.04	5.03
10.14	6.89	5.82
10.15	7.78	6.63
10.16	8.80	7.56
10.17	9.91	8.54
10.18	11.31	9.71
10.19	12.87	11.00
10.20	14.93	12.65
10.21	17.12	14.40
10.22	19.66	16.47
10.23	22.24	18.59
10.24	24.94	20.89
10.25	27.71	23.27
10.26	30.78	25.94
10.27	33.95	28.71
10.28	37.63	31.89
10.29	41.35	35.12
10.30	45.29	38.54
10.31	49.22	41.97
10.32	53.05	45.46
10.33	56.90	48.97
10.34	60.81	52.69
10.35	64.72	56.42
10.36	68.82	60.18
10.37	72.92	63.95
10.38	76.79	67.27
10.39	80.63	70.54
10.40	83.81	73.28
10.41	86.84	75.89
10.42	89.28	78.25
10.43	91.52	80.51
10.44	93.31	82.48
10.45	94.86	84.31
10.46	95.80	85.61
10.47	96.21	86.47
10.48	96.14	86.98
10.49	95.42	87.02
10.50	94.63	87.03
10.51	93.71	86.98
10.52	92.87	86.95
10.53	92.42	87.01
10.54	92.00	87.07
10.55	92.18	87.11
10.56	92.36	87.14
10.57	93.21	87.39
10.58	94.14	87.65
10.59	95.43	88.35
10.60	96.84	89.19
10.61	98.07	90.26
10.62	99.16	91.49
10.63	99.86	92.56
10.64	100.00	93.43
10.65	99.97	94.12
10.66	99.29	94.13
10.67	98.63	94.15
10.68	97.95	93.77
10.69	97.26	93.36
10.70	97.23	93.28
10.71	97.34	93.25
10.72	97.78	93.54
10.73	98.42	94.02
10.74	98.85	94.61
10.75	98.96	95.33
10.76	98.88	96.03
10.77	97.96	96.62
10.78	97.03	97.21
10.79	95.51	96.93
10.80	93.93	96.58
10.81	92.49	95.39
10.82	91.08	93.82
10.83	90.12	92.17
10.84	89.76	90.45
10.85	89.62	88.90
10.86	90.64	88.33
10.87	91.64	87.74
10.88	93.34	88.62
10.89	95.14	89.68
10.90	96.66	91.44
10.91	98.05	93.67
10.92	98.99	95.80
10.93	98.98	97.72
10.94	98.94	99.60
10.95	97.69	99.80
10.96	96.44	100.00
10.97	95.29	99.24
10.98	94.20	98.10
10.99	93.55	97.00
11.00	93.61	96.00
11.01	93.73	95.05
11.02	94.47	95.06
11.03	95.25	95.08
11.04	95.76	95.64
11.05	96.18	96.43
11.06	96.34	97.13
11.07	96.05	97.68
11.08	95.75	98.23
11.09	95.20	97.83
11.10	94.65	97.42
11.11	94.31	96.79
11.12	94.10	96.03
11.13	93.93	95.37
11.14	93.90	95.04
11.15	93.87	94.71
11.16	93.04	93.91
11.17	92.07	93.03
11.18	90.32	91.08
11.19	87.57	87.79
11.20	84.78	84.42
11.21	80.89	78.74
11.22	76.99	73.07
11.23	73.30	67.63
11.24	69.75	62.34
11.25	66.26	57.50
11.26	63.08	54.84
11.27	59.89	52.18
11.28	55.49	49.94
11.29	50.63	47.86
11.30	45.15	45.01
11.31	38.01	40.11
11.32	30.87	35.21
11.33	24.35	28.97
11.34	17.98	22.40
11.35	12.69	16.54
11.36	9.66	12.17
11.37	6.64	7.79
11.38	5.47	5.77
11.39	4.66	4.22
11.40	3.98	3.00
11.41	3.56	2.43
11.42	3.15	1.87
11.43	2.87	1.55
11.44	2.62	1.27
11.45	2.42	1.10
11.46	2.33	1.18
11.47	2.23	1.25
11.48	2.03	1.36
11.49	1.80	1.49
11.50	1.57	1.61
11.51	1.34	1.70
11.52	1.11	1.78
11.53	0.94	1.80
11.54	0.79	1.79
11.55	0.65	1.74
11.56	0.51	1.45
11.57	0.37	1.16
11.58	0.30	0.87
11.59	0.31	0.60
11.60	0.31	0.32
11.61	0.43	0.35
11.62	0.55	0.39
11.63	0.64	0.46
11.64	0.65	0.59
11.65	0.66	0.72
11.66	0.65	0.81
11.67	0.64	0.89
11.68	0.64	0.97
11.69	0.71	1.04
11.70	0.77	1.12
11.71	0.79	1.13
11.72	0.76	1.06
11.73	0.72	1.00
11.74	0.63	0.84
11.75	0.53	0.67
11.76	0.44	0.51
11.77	0.41	0.43
11.78	0.37	0.36
11.79	0.33	0.29
11.80	0.29	0.21
