10504.20168	0.04467
10515.24711	0.088805
10526.31579	-0.022365
10537.4078	0.046998
10548.52321	0.061693
10559.66209	0.157256
10570.82452	0.042173
10582.01058	0.03341
10593.22034	0.012183
10604.45387	0.105343
10615.71125	0.111846
10626.99256	0.120876
10638.29787	0.072578
10649.62726	0.047941
10660.98081	0.085692
10672.35859	0.269497
10683.76068	0.199846
10695.18717	0.139652
10706.63812	0.103115
10718.11361	0.168823
10729.61373	0.202567
10741.13856	0.203853
10752.68817	0.272529
10764.26265	0.222656
10775.86207	0.298672
10787.48652	0.305978
10799.13607	0.374329
10810.81081	0.429845
10822.51082	0.548517
10834.23619	0.589685
10845.98698	0.727292
10857.7633	0.906029
10869.56522	0.932999
10881.39282	1.112464
10893.24619	1.235548
10905.12541	1.467722
10917.03057	1.755944
10928.96175	2.182592
10940.91904	2.593216
10952.90252	3.045772
10964.91228	3.835494
10976.94841	4.775166
10989.01099	5.967213
11001.10011	7.357829
11013.21586	9.290197
11025.35832	11.578838
11037.52759	14.318597
11049.72376	17.691524
11061.9469	21.528648
11074.19712	25.33842
11086.4745	30.434131
11098.77913	35.390946
11111.11111	40.667502
11123.47052	45.813648
11135.85746	51.101509
11148.27202	56.221915
11160.71429	61.173739
11173.18436	65.578848
11185.68233	69.463723
11198.20829	72.908695
11210.76233	75.925667
11223.34456	78.451277
11235.95506	80.5075
11248.59393	82.043885
11261.26126	83.27605
11273.95716	84.110747
11286.68172	84.491703
11299.43503	84.752912
11312.21719	84.443088
11325.02831	83.499908
11337.86848	82.450574
11350.7378	80.831816
11363.63636	79.012465
11376.56428	76.875315
11389.52164	74.241496
11402.50855	71.370093
11415.52511	67.974661
11428.57143	64.356444
11441.6476	60.570291
11454.75372	56.591524
11467.88991	52.397951
11481.05626	48.18206
11494.25287	43.977319
11507.47986	39.809182
11520.73733	35.709199
11534.02537	32.005298
11547.34411	28.400586
11560.69364	25.057687
11574.07407	21.940296
11587.48552	19.147846
11600.92807	16.599626
11614.40186	14.253301
11627.90698	10.034796
11641.44354	2.712857
11655.01166	2.174797
11668.61144	1.744595
11682.24299	1.417804
11695.90643	1.15926
11709.60187	0.963232
11723.32943	0.811999
11737.0892	0.689811
11750.88132	0.568877
11764.70588	0.484206
11778.56302	0.406997
11792.45283	0.345139
11806.37544	0.28828
11820.33097	0.242847
11834.31953	0.208845
11848.34123	0.196191
11862.3962	0.175293
11876.48456	0.158729
11890.60642	0.123887
11904.7619	0.065916
11918.95113	0.065515
11933.17422	0.068208
11947.4313	0.077591
11961.72249	0.072992
11976.0479	0.057175
11990.40767	0.046801
12004.80192	0.036142
