9.8	0.09	0.09
9.81	0.11	0.07
9.82	0.13	0.05
9.83	0.14	0.08
9.84	0.16	0.11
9.85	0.17	0.14
9.86	0.18	0.17
9.87	0.18	0.19
9.88	0.18	0.21
9.89	0.18	0.23
9.9	0.19	0.25
9.91	0.21	0.25
9.92	0.24	0.26
9.93	0.26	0.26
9.94	0.27	0.28
9.95	0.27	0.3
9.96	0.28	0.33
9.97	0.28	0.35
9.98	0.3	0.4
9.99	0.34	0.46
10	0.37	0.52
10.01	0.4	0.58
10.02	0.48	0.64
10.03	0.57	0.71
10.04	0.66	0.78
10.05	0.75	0.86
10.06	0.97	1.03
10.07	1.18	1.21
10.08	1.39	1.39
10.09	1.63	1.59
10.1	1.95	1.9
10.11	2.26	2.2
10.12	2.58	2.51
10.13	2.98	2.9
10.14	3.62	3.58
10.15	4.26	4.26
10.16	4.9	4.95
10.17	5.74	5.83
10.18	7.13	7.3
10.19	8.53	8.76
10.2	9.92	10.23
10.21	11.7	12.06
10.22	14.59	14.93
10.23	17.49	17.81
10.24	20.39	20.68
10.25	23.69	23.99
10.26	28.41	28.81
10.27	33.13	33.64
10.28	37.86	38.48
10.29	42.7	43.45
10.3	48.11	49.2
10.31	53.51	54.95
10.32	58.92	60.7
10.33	64.25	66.33
10.34	68.38	69.77
10.35	72.51	73.21
10.36	76.64	76.65
10.37	80.78	80.1
10.38	83.21	81.66
10.39	85.52	83.07
10.4	87.85	84.49
10.41	90.19	85.93
10.42	91.07	87.37
10.43	91.5	88.81
10.44	91.94	90.27
10.45	92.38	91.72
10.46	92.34	92.76
10.47	91.92	93.44
10.48	91.48	94.12
10.49	91.04	94.79
10.5	90.86	95.07
10.51	91.28	94.58
10.52	91.68	94.08
10.53	92.08	93.57
10.54	92.53	93.1
10.55	93.75	93.1
10.56	94.97	93.1
10.57	96.19	93.11
10.58	97.43	93.12
10.59	97.9	93.99
10.6	98.14	95.13
10.61	98.39	96.28
10.62	98.64	97.43
10.63	98.41	98.29
10.64	97.52	98.74
10.65	96.63	99.19
10.66	95.73	99.63
10.67	94.85	100
10.68	94.56	99.1
10.69	94.25	98.18
10.7	93.94	97.26
10.71	93.63	96.33
10.72	93.91	95.56
10.73	94.52	94.87
10.74	95.14	94.17
10.75	95.75	93.48
10.76	96.3	93.03
10.77	96.59	93.57
10.78	96.87	94.11
10.79	97.16	94.65
10.8	97.44	95.19
10.81	97.13	95.73
10.82	96.59	96.26
10.83	96.04	96.8
10.84	95.5	97.34
10.85	95.02	97.71
10.86	94.8	97.36
10.87	94.59	97.02
10.88	94.38	96.68
10.89	94.18	96.34
10.9	94.56	95.94
10.91	95.29	95.49
10.92	96.02	95.05
10.93	96.76	94.6
10.94	97.49	94.18
10.95	98.08	94.32
10.96	98.67	94.45
10.97	99.26	94.59
10.98	99.86	94.73
10.99	100	94.92
11	99.47	95.19
11.01	98.94	95.46
11.02	98.41	95.74
11.03	97.89	96.02
11.04	96.85	95.75
11.05	95.61	95.26
11.06	94.36	94.77
11.07	93.11	94.27
11.08	91.86	93.76
11.09	91.18	92.64
11.1	90.48	91.51
11.11	89.79	90.38
11.12	89.08	89.23
11.13	88.68	88.26
11.14	89.21	87.79
11.15	89.73	87.31
11.16	90.24	86.83
11.17	90.75	86.35
11.18	91.2	86.3
11.19	91.58	86.76
11.2	91.97	87.22
11.21	92.37	87.69
11.22	92.77	88.17
11.23	91.34	87.52
11.24	88.79	86.18
11.25	86.25	84.85
11.26	83.71	83.51
11.27	81.16	82.18
11.28	76.17	77.95
11.29	70.32	72.72
11.3	64.46	67.47
11.31	58.59	62.22
11.32	52.71	56.96
11.33	47.1	51.18
11.34	41.53	45.27
11.35	35.97	39.36
11.36	30.4	33.45
11.37	24.84	27.54
11.38	21.53	23.94
11.39	18.62	20.73
11.4	15.7	17.53
11.41	12.8	14.33
11.42	9.9	11.15
11.43	8.54	9.66
11.44	7.47	8.5
11.45	6.4	7.33
11.46	5.33	6.17
11.47	4.26	5.01
11.48	3.7	4.39
11.49	3.27	3.91
11.5	2.84	3.44
11.51	2.42	2.96
11.52	1.99	2.49
11.53	1.74	2.18
11.54	1.57	1.94
11.55	1.4	1.71
11.56	1.23	1.48
11.57	1.06	1.24
11.58	0.95	1.09
11.59	0.88	1.01
11.6	0.81	0.93
11.61	0.74	0.85
11.62	0.68	0.76
11.63	0.62	0.7
11.64	0.59	0.67
11.65	0.56	0.65
11.66	0.52	0.62
11.67	0.49	0.59
11.68	0.46	0.56
11.69	0.44	0.54
11.7	0.41	0.51
11.71	0.39	0.48
11.72	0.37	0.46
11.73	0.34	0.43
11.74	0.34	0.42
11.75	0.33	0.41
11.76	0.33	0.4
11.77	0.32	0.39
11.78	0.32	0.39
11.79	0.31	0.38
11.8	0.29	0.38
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
