5.7	0.41	0.45
5.71	0.52	0.42
5.72	0.48	0.35
5.73	0.43	0.37
5.74	0.42	0.46
5.75	0.51	0.55
5.76	0.64	0.58
5.77	0.69	0.57
5.78	0.7	0.59
5.79	0.72	0.65
5.8	0.81	0.73
5.81	0.98	0.8
5.82	1.05	0.8
5.83	1.02	0.77
5.84	0.93	0.73
5.85	0.93	0.78
5.86	0.99	0.86
5.87	1.06	0.92
5.88	1.13	0.96
5.89	1.19	1.02
5.9	1.3	1.12
5.91	1.45	1.24
5.92	1.65	1.38
5.93	1.85	1.52
5.94	1.89	1.59
5.95	1.89	1.63
5.96	1.9	1.67
5.97	2.13	1.8
5.98	2.29	1.89
5.99	2.37	1.96
6	2.37	2.04
6.01	2.43	2.19
6.02	2.62	2.43
6.03	2.93	2.74
6.04	3.37	3.07
6.05	3.8	3.37
6.06	4.21	3.67
6.07	4.56	4.03
6.08	4.86	4.33
6.09	5.25	4.65
6.1	5.81	5.03
6.11	6.58	5.62
6.12	6.98	5.99
6.13	7.05	6.18
6.14	7.74	6.92
6.15	8.81	7.86
6.16	10.15	8.95
6.17	11.63	10.12
6.18	12.93	11.27
6.19	14.04	12.34
6.2	14.78	13.24
6.21	16.24	14.61
6.22	18.09	16.2
6.23	20.29	17.93
6.24	22.06	19.6
6.25	23.9	21.57
6.26	26.4	24.48
6.27	29.97	28.14
6.28	33.9	31.86
6.29	37.78	34.88
6.3	40.62	37.39
6.31	43.1	40.03
6.32	45.88	44.23
6.33	50.66	50.39
6.34	56.6	57.41
6.35	62.62	61.72
6.36	66.58	63.96
6.37	68.75	64.38
6.38	68.83	66.38
6.39	71.5	71.23
6.4	77.97	80.13
6.41	89.46	90.82
6.42	97.66	97.16
6.43	93.52	90.04
6.44	88.27	84.49
6.45	82.9	80.37
6.46	83.43	84.22
6.47	87.62	90.55
6.48	96.15	99.72
6.49	99.47	100
6.5	100	97.4
6.51	93.48	90.42
6.52	88.55	86.85
6.53	84.88	85.92
6.54	86.41	88.55
6.55	89.25	91.4
6.56	94.66	94.32
6.57	96.19	93.79
6.58	95.24	91.05
6.59	89.25	87.18
6.6	84.74	84.87
6.61	84.61	86.68
6.62	88.91	91.2
6.63	96.16	97.5
6.64	94.65	93.58
6.65	91.6	88.64
6.66	85.67	83.36
6.67	82.65	81.8
6.68	82.36	83.82
6.69	83.11	85.42
6.7	84.15	86.79
6.71	86.38	87.28
6.72	87	86.36
6.73	84.11	82.37
6.74	81.33	79.47
6.75	78.8	77.55
6.76	79	79.1
6.77	79.94	81.47
6.78	82.99	85.26
6.79	84.8	87.32
6.8	83.32	84.9
6.81	81.98	82.31
6.82	80.82	79.62
6.83	80.08	78.1
6.84	79.62	77.18
6.85	80.81	79.95
6.86	81.92	82.87
6.87	80	82.98
6.88	78.6	82.7
6.89	77.94	80.86
6.9	77.63	78.63
6.91	77.75	75.95
6.92	75.87	72.82
6.93	72.73	69.4
6.94	71.31	70.09
6.95	70.39	71.98
6.96	72.02	75.73
6.97	73.82	79.4
6.98	75.39	78.83
6.99	76.65	77.81
7	76.1	74.23
7.01	74.95	71.08
7.02	72.17	69.03
7.03	70.29	69
7.04	69.81	72.25
7.05	70.05	74.83
7.06	71.03	76.56
7.07	72.12	76.33
7.08	73.28	74.45
7.09	73.2	71.84
7.1	72.41	68.82
7.11	70.38	67.11
7.12	67.74	66.03
7.13	67.24	67.88
7.14	67.53	70.82
7.15	70.09	73.91
7.16	73.4	77.09
7.17	74.94	76.65
7.18	76.03	75.28
7.19	75.09	72.97
7.2	73.65	70.42
7.21	71.5	69.3
7.22	69.11	68.43
7.23	68.27	69.16
7.24	67.86	70.33
7.25	69.53	72.12
7.26	71.81	74.13
7.27	73.55	74.66
7.28	75.12	74.72
7.29	74.86	73.41
7.3	73.82	71.52
7.31	72.74	70.54
7.32	71.68	70.04
7.33	71.01	70.42
7.34	70.61	71.36
7.35	70.49	72.14
7.36	70.69	72.84
7.37	71.08	73.01
7.38	71.72	72.52
7.39	71.93	71.51
7.4	71.26	69.41
7.41	70.02	67.14
7.42	67.09	64.42
7.43	64.29	61.99
7.44	62.14	61.6
7.45	59.99	61.21
7.46	59.6	61.49
7.47	59.2	61.73
7.48	58.37	59.92
7.49	57.44	57.67
7.5	55.11	54.13
7.51	52.09	49.94
7.52	48.52	46.06
7.53	44.39	42.48
7.54	40.78	39.57
7.55	38.28	38.12
7.56	35.93	36.7
7.57	34.61	35.4
7.58	33.3	34.11
7.59	31.51	31.79
7.6	29.69	29.38
7.61	27.29	26.71
7.62	24.6	23.89
7.63	22.08	21.48
7.64	19.79	19.57
7.65	17.66	17.78
7.66	16.18	16.49
7.67	14.7	15.19
7.68	13.67	14.07
7.69	12.69	12.96
7.7	11.54	11.75
7.71	10.32	10.49
7.72	9.17	9.33
7.73	8.16	8.35
7.74	7.17	7.4
7.75	6.56	6.81
7.76	5.96	6.22
7.77	5.43	5.67
7.78	4.92	5.12
7.79	4.47	4.64
7.8	4.09	4.24
7.81	3.71	3.84
7.82	3.33	3.45
7.83	2.95	3.07
7.84	2.65	2.77
7.85	2.39	2.5
7.86	2.14	2.25
7.87	1.91	2.03
7.88	1.69	1.81
7.89	1.56	1.66
7.9	1.44	1.51
7.91	1.29	1.36
7.92	1.14	1.21
7.93	0.99	1.07
7.94	0.9	0.97
7.95	0.81	0.87
7.96	0.73	0.78
7.97	0.66	0.69
7.98	0.59	0.61
7.99	0.55	0.57
8	0.5	0.53
8.01	0.45	0.48
8.02	0.4	0.43
8.03	0.36	0.39
8.04	0.34	0.37
8.05	0.32	0.36
8.06	0.3	0.33
8.07	0.27	0.29
8.08	0.24	0.26
8.09	0.23	0.24
8.1	0.21	0.22
8.11	0.19	0.2
8.12	0.17	0.17
8.13	0.15	0.16
8.14	0.15	0.16
8.15	0.15	0.16
8.16	0.15	0.16
8.17	0.14	0.15
8.18	0.14	0.14
8.19	0.14	0.15
8.2	0.15	0.15
