11.00 	0.34 	0.57 
11.01 	0.31 	0.64 
11.02 	0.29 	0.70 
11.03 	0.28 	0.77 
11.04 	0.29 	0.81 
11.05 	0.32 	0.84 
11.06 	0.36 	0.83 
11.07 	0.43 	0.77 
11.08 	0.51 	0.71 
11.09 	0.58 	0.64 
11.10 	0.66 	0.57 
11.11 	0.76 	0.54 
11.12 	0.87 	0.54 
11.13 	1.00 	0.55 
11.14 	1.16 	0.61 
11.15 	1.32 	0.68 
11.16 	1.41 	0.79 
11.17 	1.50 	0.91 
11.18 	1.54 	1.03 
11.19 	1.54 	1.15 
11.20 	1.53 	1.27 
11.21 	1.58 	1.41 
11.22 	1.62 	1.55 
11.23 	1.75 	1.77 
11.24 	1.91 	2.04 
11.25 	2.09 	2.34 
11.26 	2.34 	2.78 
11.27 	2.58 	3.21 
11.28 	2.87 	3.71 
11.29 	3.19 	4.22 
11.30 	3.52 	4.75 
11.31 	3.93 	5.32 
11.32 	4.34 	5.89 
11.33 	4.93 	6.58 
11.34 	5.58 	7.30 
11.35 	6.35 	8.13 
11.36 	7.41 	9.15 
11.37 	8.46 	10.17 
11.38 	9.82 	11.49 
11.39 	11.24 	12.86 
11.40 	12.78 	14.37 
11.41 	14.55 	16.18 
11.42 	16.32 	17.99 
11.43 	18.69 	20.48 
11.44 	21.18 	23.10 
11.45 	23.91 	26.00 
11.46 	27.22 	29.52 
11.47 	30.50 	33.03 
11.48 	34.00 	36.72 
11.49 	37.56 	40.46 
11.50 	41.15 	44.19 
11.51 	44.90 	47.94 
11.52 	48.64 	51.68 
11.53 	52.77 	55.79 
11.54 	57.07 	60.08 
11.55 	61.32 	64.34 
11.56 	65.49 	68.70 
11.57 	69.61 	73.00 
11.58 	73.07 	76.68 
11.59 	75.94 	79.79 
11.60 	78.78 	82.86 
11.61 	80.60 	84.84 
11.62 	82.33 	86.74 
11.63 	83.91 	88.45 
11.64 	85.18 	89.80 
11.65 	86.44 	91.15 
11.66 	87.36 	91.94 
11.67 	88.12 	92.49 
11.68 	88.82 	92.93 
11.69 	89.11 	92.53 
11.70 	89.38 	92.13 
11.71 	89.74 	91.73 
11.72 	90.21 	91.33 
11.73 	90.66 	90.93 
11.74 	91.72 	91.28 
11.75 	92.90 	91.78 
11.76 	94.13 	92.40 
11.77 	95.62 	93.64 
11.78 	97.11 	94.88 
11.79 	98.27 	96.09 
11.80 	99.03 	97.25 
11.81 	99.83 	98.44 
11.82 	99.78 	99.07 
11.83 	99.53 	99.57 
11.84 	99.25 	100.00 
11.85 	98.56 	99.67 
11.86 	97.89 	99.36 
11.87 	97.25 	98.83 
11.88 	96.65 	97.95 
11.89 	96.08 	97.10 
11.90 	95.80 	96.37 
11.91 	95.70 	95.74 
11.92 	95.61 	95.13 
11.93 	96.29 	95.39 
11.94 	97.04 	95.73 
11.95 	97.82 	96.19 
11.96 	98.71 	97.10 
11.97 	99.61 	98.03 
11.98 	100.00 	98.68 
11.99 	99.72 	98.97 
12.00 	99.46 	99.27 
12.01 	98.29 	98.72 
12.02 	96.66 	97.72 
12.03 	95.03 	96.73 
12.04 	93.19 	95.08 
12.05 	91.31 	93.35 
12.06 	89.52 	91.65 
12.07 	88.73 	90.38 
12.08 	87.93 	89.11 
12.09 	87.54 	88.14 
12.10 	88.37 	88.10 
12.11 	89.18 	88.03 
12.12 	90.34 	88.38 
12.13 	91.97 	89.31 
12.14 	93.59 	90.21 
12.15 	94.69 	91.16 
12.16 	95.43 	92.11 
12.17 	96.14 	93.03 
12.18 	95.65 	93.38 
12.19 	94.71 	93.49 
12.20 	93.78 	93.60 
12.21 	92.23 	92.86 
12.22 	90.61 	92.02 
12.23 	89.02 	91.19 
12.24 	88.10 	89.99 
12.25 	87.19 	88.81 
12.26 	86.43 	87.69 
12.27 	86.77 	87.00 
12.28 	87.10 	86.32 
12.29 	87.54 	85.80 
12.30 	88.42 	85.91 
12.31 	89.29 	86.03 
12.32 	89.88 	86.20 
12.33 	89.80 	86.51 
12.34 	89.72 	86.82 
12.35 	89.09 	86.91 
12.36 	87.56 	86.66 
12.37 	86.02 	86.39 
12.38 	84.43 	85.96 
12.39 	82.76 	85.28 
12.40 	81.09 	84.60 
12.41 	79.83 	83.98 
12.42 	79.05 	83.43 
12.43 	78.27 	82.88 
12.44 	77.35 	82.10 
12.45 	76.28 	81.08 
12.46 	75.21 	80.07 
12.47 	73.06 	78.02 
12.48 	69.78 	74.87 
12.49 	66.53 	71.74 
12.50 	62.28 	67.44 
12.51 	57.00 	61.93 
12.52 	51.74 	56.44 
12.53 	46.59 	50.82 
12.54 	41.56 	45.05 
12.55 	36.55 	39.31 
12.56 	32.26 	34.22 
12.57 	28.86 	29.97 
12.58 	25.48 	25.73 
12.59 	22.57 	22.08 
12.60 	20.38 	19.32 
12.61 	18.19 	16.57 
12.62 	16.15 	14.15 
12.63 	14.40 	12.38 
12.64 	12.66 	10.62 
12.65 	10.98 	9.03 
12.66 	9.46 	7.91 
12.67 	7.95 	6.80 
12.68 	6.50 	5.74 
12.69 	5.31 	4.96 
12.70 	4.13 	4.18 
12.71 	2.98 	3.42 
12.72 	2.32 	2.88 
12.73 	1.65 	2.35 
12.74 	0.99 	1.82 
12.75 	0.76 	1.52 
12.76 	0.57 	1.25 
12.77 	0.38 	0.97 
12.78 	0.33 	0.80 
