10.88 	0.80 	0.94 
10.89 	0.82 	0.95 
10.90 	0.84 	0.97 
10.91 	0.86 	1.00 
10.92 	0.88 	1.02 
10.93 	0.90 	1.04 
10.94 	0.93 	1.07 
10.95 	0.97 	1.12 
10.96 	1.02 	1.17 
10.97 	1.07 	1.22 
10.98 	1.12 	1.26 
10.99 	1.16 	1.32 
11.00 	1.21 	1.38 
11.01 	1.25 	1.44 
11.02 	1.30 	1.50 
11.03 	1.34 	1.56 
11.04 	1.39 	1.64 
11.05 	1.44 	1.72 
11.06 	1.50 	1.80 
11.07 	1.55 	1.89 
11.08 	1.61 	1.98 
11.09 	1.71 	2.08 
11.10 	1.82 	2.19 
11.11 	1.92 	2.30 
11.12 	2.03 	2.41 
11.13 	2.15 	2.54 
11.14 	2.28 	2.68 
11.15 	2.42 	2.83 
11.16 	2.56 	2.97 
11.17 	2.70 	3.12 
11.18 	2.87 	3.31 
11.19 	3.07 	3.52 
11.20 	3.26 	3.73 
11.21 	3.45 	3.94 
11.22 	3.65 	4.15 
11.23 	3.90 	4.43 
11.24 	4.17 	4.72 
11.25 	4.45 	5.01 
11.26 	4.72 	5.30 
11.27 	5.00 	5.60 
11.28 	5.41 	6.13 
11.29 	5.84 	6.68 
11.30 	6.26 	7.23 
11.31 	6.68 	7.78 
11.32 	7.10 	8.33 
11.33 	7.89 	9.18 
11.34 	8.67 	10.03 
11.35 	9.46 	10.88 
11.36 	10.25 	11.73 
11.37 	11.05 	12.59 
11.38 	12.17 	13.58 
11.39 	13.28 	14.56 
11.40 	14.38 	15.54 
11.41 	15.47 	16.51 
11.42 	16.57 	17.48 
11.43 	17.78 	18.89 
11.44 	18.99 	20.29 
11.45 	20.21 	21.70 
11.46 	21.43 	23.11 
11.47 	22.66 	24.53 
11.48 	24.63 	26.83 
11.49 	26.63 	29.15 
11.50 	28.62 	31.48 
11.51 	30.60 	33.79 
11.52 	32.58 	36.09 
11.53 	35.21 	38.32 
11.54 	37.92 	40.52 
11.55 	40.62 	42.72 
11.56 	43.32 	44.90 
11.57 	46.01 	47.09 
11.58 	47.92 	48.50 
11.59 	49.55 	49.63 
11.60 	51.17 	50.75 
11.61 	52.77 	51.85 
11.62 	54.36 	52.95 
11.63 	55.48 	54.26 
