5.76 	0.68 	0.99 
5.77 	0.74 	1.05 
5.78 	0.72 	1.10 
5.79 	0.66 	1.15 
5.80 	0.63 	1.19 
5.81 	0.77 	1.32 
5.82 	0.93 	1.40 
5.83 	0.99 	1.42 
5.84 	0.96 	1.42 
5.85 	1.04 	1.57 
5.86 	1.21 	1.71 
5.87 	1.24 	1.72 
5.88 	1.12 	1.61 
5.89 	0.93 	1.57 
5.90 	1.15 	1.86 
5.91 	1.50 	2.19 
5.92 	1.89 	2.49 
5.93 	2.19 	2.71 
5.94 	2.35 	2.92 
5.95 	2.49 	3.11 
5.96 	2.65 	3.28 
5.97 	2.89 	3.37 
5.98 	2.99 	3.43 
5.99 	3.05 	3.55 
6.00 	3.14 	3.86 
6.01 	3.51 	4.12 
6.02 	3.88 	4.27 
6.03 	4.20 	4.38 
6.04 	4.41 	4.79 
6.05 	4.84 	5.64 
6.06 	5.40 	6.41 
6.07 	6.05 	6.74 
6.08 	6.39 	6.62 
6.09 	6.75 	6.87 
6.10 	7.23 	7.60 
6.11 	8.43 	9.22 
6.12 	9.51 	10.13 
6.13 	10.33 	10.41 
6.14 	10.42 	9.89 
6.15 	10.81 	10.47 
6.16 	11.63 	11.72 
6.17 	13.35 	13.69 
6.18 	14.77 	13.88 
6.19 	15.58 	13.39 
6.20 	15.25 	12.50 
6.21 	15.88 	14.08 
6.22 	17.70 	16.42 
6.23 	21.37 	19.24 
6.24 	24.37 	20.15 
6.25 	26.81 	21.62 
6.26 	28.42 	24.68 
6.27 	32.02 	30.88 
6.28 	36.53 	36.38 
6.29 	42.14 	39.29 
6.30 	45.32 	39.83 
6.31 	47.58 	41.14 
6.32 	48.76 	45.81 
6.33 	53.15 	52.05 
6.34 	58.86 	57.94 
6.35 	65.34 	60.01 
6.36 	69.22 	63.24 
6.37 	71.82 	67.57 
6.38 	74.90 	75.62 
6.39 	79.81 	82.57 
6.40 	86.54 	88.52 
6.41 	91.05 	90.75 
6.42 	93.34 	92.48 
6.43 	91.31 	93.29 
6.44 	91.43 	94.35 
6.45 	92.63 	95.57 
6.46 	95.08 	96.34 
6.47 	97.20 	97.64 
6.48 	99.17 	99.47 
6.49 	100.00 	100.00 
6.50 	99.83 	99.37 
6.51 	97.79 	96.52 
6.52 	96.11 	95.10 
6.53 	94.59 	94.32 
6.54 	95.56 	94.93 
6.55 	96.85 	94.92 
6.56 	98.72 	94.02 
6.57 	97.75 	91.46 
6.58 	95.54 	88.21 
6.59 	90.94 	84.20 
6.60 	87.87 	80.93 
6.61 	87.36 	78.98 
6.62 	87.99 	78.21 
6.63 	89.11 	77.99 
6.64 	87.58 	78.92 
6.65 	86.63 	80.00 
6.66 	86.97 	81.41 
6.67 	88.00 	82.10 
6.68 	89.57 	82.45 
6.69 	89.12 	82.83 
6.70 	88.57 	83.54 
6.71 	89.16 	86.21 
6.72 	89.86 	87.50 
6.73 	90.54 	86.76 
6.74 	89.79 	84.55 
6.75 	88.51 	81.78 
6.76 	87.87 	82.05 
6.77 	87.55 	82.65 
6.78 	88.26 	83.52 
6.79 	88.41 	82.94 
6.80 	87.98 	80.44 
6.81 	86.94 	78.89 
6.82 	85.53 	77.94 
6.83 	85.30 	78.93 
6.84 	85.35 	80.31 
6.85 	86.98 	80.16 
6.86 	87.90 	79.59 
6.87 	86.06 	77.33 
6.88 	84.07 	76.12 
6.89 	82.10 	76.75 
6.90 	81.65 	77.37 
6.91 	82.19 	77.83 
6.92 	82.25 	76.40 
6.93 	82.13 	74.29 
6.94 	81.21 	73.74 
6.95 	80.35 	73.58 
6.96 	80.68 	75.67 
6.97 	80.85 	77.11 
6.98 	80.90 	75.74 
6.99 	80.47 	74.08 
7.00 	78.76 	71.60 
7.01 	77.30 	70.42 
7.02 	76.24 	71.30 
7.03 	76.64 	72.28 
7.04 	78.56 	73.36 
7.05 	79.29 	72.22 
7.06 	79.13 	69.44 
7.07 	77.12 	67.84 
7.08 	74.17 	66.84 
7.09 	73.31 	68.08 
7.10 	73.22 	70.14 
7.11 	74.80 	70.23 
7.12 	76.83 	69.82 
7.13 	76.60 	67.74 
7.14 	75.94 	65.37 
7.15 	74.09 	65.86 
7.16 	72.06 	66.73 
7.17 	72.39 	68.35 
7.18 	72.96 	70.02 
7.19 	73.34 	68.05 
7.20 	73.73 	65.80 
7.21 	71.87 	63.61 
7.22 	69.80 	61.40 
7.23 	69.49 	62.86 
7.24 	69.33 	64.64 
7.25 	71.51 	65.76 
