9.66 	0.90 	1.04 
9.67 	0.96 	1.11 
9.68 	1.01 	1.18 
9.69 	1.07 	1.25 
9.70 	1.12 	1.33 
9.71 	1.18 	1.40 
9.72 	1.25 	1.48 
9.73 	1.32 	1.57 
9.74 	1.39 	1.65 
9.75 	1.48 	1.75 
9.76 	1.58 	1.85 
9.77 	1.68 	1.95 
9.78 	1.78 	2.06 
9.79 	1.89 	2.17 
9.80 	2.00 	2.29 
9.81 	2.11 	2.41 
9.82 	2.22 	2.53 
9.83 	2.36 	2.66 
9.84 	2.51 	2.80 
9.85 	2.66 	2.93 
9.86 	2.82 	3.09 
9.87 	3.01 	3.29 
9.88 	3.20 	3.49 
9.89 	3.40 	3.69 
9.90 	3.59 	3.93 
9.91 	3.79 	4.18 
9.92 	3.99 	4.44 
9.93 	4.19 	4.69 
9.94 	4.48 	4.97 
9.95 	4.79 	5.26 
9.96 	5.10 	5.56 
9.97 	5.41 	5.85 
9.98 	5.83 	6.34 
9.99 	6.25 	6.83 
10.00 	6.68 	7.33 
10.01 	7.11 	7.84 
10.02 	7.64 	8.48 
10.03 	8.17 	9.12 
10.04 	8.69 	9.76 
10.05 	9.28 	10.44 
10.06 	10.03 	11.25 
10.07 	10.78 	12.05 
10.08 	11.53 	12.85 
10.09 	12.38 	13.79 
10.10 	13.41 	15.00 
10.11 	14.45 	16.22 
10.12 	15.49 	17.45 
10.13 	16.69 	18.78 
10.14 	18.14 	20.30 
10.15 	19.58 	21.81 
10.16 	21.02 	23.32 
10.17 	22.61 	25.02 
10.18 	24.37 	26.97 
10.19 	26.14 	28.92 
10.20 	27.92 	30.88 
10.21 	29.87 	33.05 
10.22 	32.09 	35.54 
10.23 	34.31 	38.02 
10.24 	36.53 	40.52 
10.25 	39.09 	43.13 
10.26 	42.16 	45.92 
10.27 	45.24 	48.71 
10.28 	48.32 	51.51 
10.29 	51.40 	54.32 
10.30 	54.51 	57.21 
10.31 	57.59 	60.08 
10.32 	60.68 	62.94 
10.33 	63.73 	65.77 
10.34 	66.56 	68.43 
10.35 	69.44 	71.14 
10.36 	72.34 	73.86 
10.37 	75.22 	76.54 
10.38 	78.04 	78.85 
10.39 	80.82 	81.13 
10.40 	83.59 	83.40 
10.41 	86.34 	85.64 
10.42 	88.09 	87.13 
