9090.909091	0.107074
9099.181074	-0.013887
9107.468124	-0.035817
9115.770283	-0.000555
9124.087591	0.010546
9132.420091	0.047996
9140.767824	0.028867
9149.130833	0.032781
9157.509158	0.097768
9165.902841	0.118318
9174.311927	0.052485
9182.736455	0.000277
9191.176471	-0.014452
9199.632015	0.05004
9208.103131	0.076212
9216.589862	0.016407
9225.092251	-0.021423
9233.610342	-0.057035
9242.144177	0
9250.693802	0.054492
9259.259259	0.014462
9267.840593	-0.037856
9276.437848	-0.084633
9285.051068	-0.033945
9293.680297	0.014464
9302.325581	0.037546
9310.986965	0.030604
9319.664492	-0.090759
9328.358209	-0.08686
9337.068161	-0.023386
9345.794393	-0.007237
9354.53695	0.037292
9363.29588	0.045359
9372.071228	0.008906
9380.863039	-0.031192
9389.671362	-0.059048
9398.496241	-0.050399
9407.337723	-0.036491
9416.195857	-0.066282
9425.070688	0.006959
9433.962264	0.079338
9442.870633	0.074095
9451.795841	0.05016
9460.737938	-0.011147
9469.69697	-0.009754
9478.672986	0.050996
9487.666034	0.064914
9496.676163	0.092756
9505.703422	0.046571
9514.747859	-0.005021
9523.809524	0.017014
9532.888465	0.033192
9541.984733	0.069443
9551.098376	0.018682
9560.229446	-0.01953
9569.37799	0.017588
9578.544061	0.034889
9587.727709	0.076456
9596.928983	0.10073
9606.147935	0.066693
9615.384615	0.075934
9624.639076	0.055294
9633.911368	0.092728
9643.201543	0.153306
9652.509653	0.09328
9661.835749	0.092468
9671.179884	0.093274
9680.54211	0.148785
9689.922481	0.208311
9699.321048	0.154278
9708.737864	0.162366
9718.172983	0.178749
9727.626459	0.23601
9737.098345	0.203104
9746.588694	0.147701
9756.097561	0.216367
9765.625	0.268445
9775.171065	0.35468
9784.735812	0.326118
9794.319295	0.339366
9803.921569	0.406744
9813.542689	0.417694
9823.182711	0.388827
9832.841691	0.356779
9842.519685	0.441452
9852.216749	0.568942
9861.932939	0.619469
9871.668312	0.609025
9881.422925	0.602998
9891.196835	0.685008
9900.990099	0.674959
9910.802775	0.750918
9920.634921	0.848782
9930.486594	0.824583
9940.357853	0.905589
9950.248756	0.972196
9960.159363	1.05041
9970.089731	1.103425
9980.03992	1.15079
9990.00999	1.283759
10000	1.381081
10010.01001	1.531961
10020.04008	1.674066
10030.09027	1.821342
10040.16064	1.873836
10050.25126	2.032685
10060.36217	2.246408
10070.49345	2.485163
10080.64516	2.871362
10090.81736	3.149947
10101.0101	3.409847
10111.22346	3.669384
10121.45749	4.139723
10131.71226	4.685633
10141.98783	5.272772
10152.28426	5.821303
10162.60163	6.483274
10172.93998	7.283701
10183.29939	8.187313
10193.67992	9.362789
10204.08163	10.457529
10214.5046	11.941466
10224.94888	13.428409
10235.41453	15.253006
10245.90164	17.547456
10256.41026	19.945259
10266.94045	22.534592
10277.49229	25.569413
10288.06584	29.356906
10298.66117	32.830775
10309.27835	37.310521
10319.91744	41.296418
10330.57851	46.285997
10341.26163	50.71144
10351.96687	55.862201
10362.6943	60.176089
10373.44398	65.126513
10384.21599	68.890292
10395.0104	73.05211
10405.82726	76.328007
10416.66667	79.017198
10427.52868	81.374006
10438.41336	83.388921
10449.32079	84.686172
10460.25105	85.687011
10471.20419	86.508479
10482.18029	86.97169
10493.17943	87.190156
10504.20168	87.402142
10515.24711	87.45238
10526.31579	87.495753
10537.4078	87.506299
10548.52321	87.541211
10559.66209	87.616068
10570.82452	87.711114
10582.01058	87.852121
10593.22034	88.086259
10604.45387	88.320514
10615.71125	88.581444
10626.99256	88.868035
10638.29787	89.192307
10649.62726	89.324425
10660.98081	89.455225
10672.35859	89.433771
10683.76068	89.079317
10695.18717	88.418524
10706.63812	87.460799
10718.11361	86.165577
10729.61373	84.375292
10741.13856	81.6779
10752.68817	78.721157
10764.26265	75.366118
10775.86207	71.757273
10787.48652	67.564867
10799.13607	62.742993
10810.81081	58.092661
10822.51082	52.93179
10834.23619	48.180924
10845.98698	43.836545
10857.7633	39.347886
10869.56522	34.802122
10881.39282	30.978997
10893.24619	27.316581
10905.12541	24.124253
10917.03057	21.021053
10928.96175	18.698841
10940.91904	16.215173
10952.90252	14.221616
10964.91228	12.379398
10976.94841	10.796862
10989.01099	9.62547
11001.10011	8.388952
11013.21586	7.438637
11025.35832	6.543051
11037.52759	5.757957
11049.72376	5.07148
11061.9469	4.433121
11074.19712	3.965233
11086.4745	3.480654
11098.77913	3.265668
11111.11111	2.99295
11123.47052	2.678086
11135.85746	2.349156
11148.27202	2.061441
11160.71429	1.885323
11173.18436	1.677653
11185.68233	1.523479
11198.20829	1.426545
11210.76233	1.231027
11223.34456	1.196068
11235.95506	1.101514
11248.59393	1.016581
11261.26126	0.976285
11273.95716	0.840208
11286.68172	0.820148
11299.43503	0.739694
11312.21719	0.716002
11325.02831	0.699089
11337.86848	0.598633
11350.7378	0.634361
11363.63636	0.59028
11376.56428	0.488499
11389.52164	0.505225
11402.50855	0.434226
11415.52511	0.427261
11428.57143	0.380535
11441.6476	0.339806
11454.75372	0.346647
11467.88991	0.272806
11481.05626	0.281684
11494.25287	0.285909
11507.47986	0.260587
11520.73733	0.32181
11534.02537	0.283589
11547.34411	0.250878
11560.69364	0.263974
11574.07407	0.182772
11587.48552	0.194015
11600.92807	0.133674
11614.40186	0.157241
11627.90698	0.209879
11641.44354	0.201752
11655.01166	0.151271
11668.61144	0.136969
11682.24299	0.118432
11695.90643	0.089812
11709.60187	0.074094
11723.32943	0.063288
11737.0892	0.054976
11750.88132	0.046664
11764.70588	0.037435
11778.56302	0.022696
11792.45283	0.039576
11806.37544	0.026624
11820.33097	0.012845
11834.31953	0.012213
11848.34123	0.024447
11862.3962	0.031455
11876.48456	0.01862
11890.60642	0.021359
11904.7619	0.019225
11918.95113	0.015845
11933.17422	-0.031363
11947.4313	-0.070896
11961.72249	-0.016727
11976.0479	-0.01186
11990.40767	-0.006078
12004.80192	-0.002733
